location_id,datetime,geometry
0000014,2021-01-06T17:07:11.000000Z,"POLYGON ((-98.43789450146927 19.86148414918611, -98.43789450146927 19.884708758788243, -98.46243232153108 19.884708758788243, -98.46243232153108 19.86148414918611, -98.43789450146927 19.86148414918611))"
0000014,2021-04-21T16:58:39.000000Z,"POLYGON ((-98.43789450146927 19.86148414918611, -98.43789450146927 19.884708758788243, -98.46243232153108 19.884708758788243, -98.46243232153108 19.86148414918611, -98.43789450146927 19.86148414918611))"
0000014,2021-07-25T16:59:01.000000Z,"POLYGON ((-98.43789450146927 19.86148414918611, -98.43789450146927 19.884708758788243, -98.46243232153108 19.884708758788243, -98.46243232153108 19.86148414918611, -98.43789450146927 19.86148414918611))"
0000014,2020-10-22T00:40:26.000000Z,"POLYGON ((-98.43766319195682 19.861265049095525, -98.43766319195682 19.88492785887883, -98.4627586897473 19.88492785887883, -98.4627586897473 19.861265049095525, -98.43766319195682 19.861265049095525))"
0000014,2021-01-20T00:39:49.000000Z,"POLYGON ((-98.43766301260077 19.861265049095525, -98.43766301260077 19.88492785887883, -98.46266381039959 19.88492785887883, -98.46266381039959 19.861265049095525, -98.43766301260077 19.861265049095525))"
0000014,2021-04-23T12:24:59.000000Z,"POLYGON ((-98.43766319195682 19.86126521885283, -98.43766319195682 19.88501766049137, -98.4627586897473 19.88501766049137, -98.4627586897473 19.86126521885283, -98.43766319195682 19.86126521885283))"
0000014,2021-07-25T00:40:29.000000Z,"POLYGON ((-98.43766319195682 19.861265049095525, -98.43766319195682 19.88492785887883, -98.4627586897473 19.88492785887883, -98.4627586897473 19.861265049095525, -98.43766319195682 19.861265049095525))"
0000015,2021-01-20T08:22:51.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-04-15T08:15:59.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-04-28T03:21:57.000000Z,"POLYGON ((44.4307130651083 52.30907725199136, 44.4307130651083 52.33247518044524, 44.392391839680236 52.33247518044524, 44.392391839680236 52.30907725199136, 44.4307130651083 52.30907725199136))"
0000015,2021-01-22T03:21:57.000000Z,"POLYGON ((44.43071388059233 52.30907725199136, 44.43071388059233 52.33247518044524, 44.39253618035313 52.33247518044524, 44.39253618035313 52.30907725199136, 44.43071388059233 52.30907725199136))"
0000015,2020-10-25T03:13:45.000000Z,"POLYGON ((44.4307130651083 52.308989121387505, 44.4307130651083 52.33247468253222, 44.392391839680236 52.33247468253222, 44.392391839680236 52.308989121387505, 44.4307130651083 52.308989121387505))"
0000015,2021-01-17T08:13:01.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2020-10-29T08:10:51.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-04-07T08:06:01.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-07-21T08:06:09.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-07-19T08:16:11.000000Z,"POLYGON ((44.42967172746079 52.3091195967272, 44.42967172746079 52.332344207192534, 44.3927389522294 52.332344207192534, 44.3927389522294 52.3091195967272, 44.42967172746079 52.3091195967272))"
0000015,2021-07-28T03:13:48.000000Z,"POLYGON ((44.4307130651083 52.30907725199136, 44.4307130651083 52.33247518044524, 44.392391839680236 52.33247518044524, 44.392391839680236 52.30907725199136, 44.4307130651083 52.30907725199136))"
0000016,2020-07-13T16:18:29.000000Z,"POLYGON ((-90.75137224354998 14.376219179101318, -90.75137224354998 14.399443788606378, -90.77467809221275 14.399443788606378, -90.77467809221275 14.376219179101318, -90.75137224354998 14.376219179101318))"
0000016,2021-04-15T11:53:49.000000Z,"POLYGON ((-90.75071512375685 14.37608870376702, -90.75071512375685 14.399574263940677, -90.77489713214378 14.399574263940677, -90.77489713214378 14.37608870376702, -90.75071512375685 14.37608870376702))"
0000016,2020-10-11T16:21:29.000000Z,"POLYGON ((-90.75137224354998 14.376219179101318, -90.75137224354998 14.399443788606378, -90.77467809221275 14.399443788606378, -90.77467809221275 14.376219179101318, -90.75137224354998 14.376219179101318))"
0000016,2021-01-04T16:27:01.000000Z,"POLYGON ((-90.75137224354998 14.376219179101318, -90.75137224354998 14.399443788606378, -90.77467809221275 14.399443788606378, -90.77467809221275 14.376219179101318, -90.75137224354998 14.376219179101318))"
0000016,2021-04-04T16:19:01.000000Z,"POLYGON ((-90.75137224354998 14.376219179101318, -90.75137224354998 14.399443788606378, -90.77467809221275 14.399443788606378, -90.77467809221275 14.376219179101318, -90.75137224354998 14.376219179101318))"
0000016,2020-10-11T11:54:45.000000Z,"POLYGON ((-90.75071460915845 14.376089205423723, -90.75071460915845 14.399663057176978, -90.77480604822559 14.399663057176978, -90.77480604822559 14.376089205423723, -90.75071460915845 14.376089205423723))"
0000016,2021-01-11T00:14:32.000000Z,"POLYGON ((-90.75071512375685 14.376089205423723, -90.75071512375685 14.399663057176978, -90.77489713214378 14.399663057176978, -90.77489713214378 14.376089205423723, -90.75071512375685 14.376089205423723))"
0000016,2020-07-13T11:53:48.000000Z,"POLYGON ((-90.75071460915845 14.37608870376702, -90.75071460915845 14.399574263940677, -90.77480604822559 14.399574263940677, -90.77480604822559 14.37608870376702, -90.75071460915845 14.37608870376702))"
0000017,2020-11-19T13:51:19.000000Z,"POLYGON ((-58.470184366762695 -34.7089648822088, -58.470184366762695 -34.686245156377964, -58.498252457601126 -34.686245156377964, -58.498252457601126 -34.7089648822088, -58.470184366762695 -34.7089648822088))"
0000017,2020-05-18T13:51:21.000000Z,"POLYGON ((-58.470184366762695 -34.7089648822088, -58.470184366762695 -34.686245156377964, -58.498252457601126 -34.686245156377964, -58.498252457601126 -34.7089648822088, -58.470184366762695 -34.7089648822088))"
0000017,2020-08-21T13:51:19.000000Z,"POLYGON ((-58.470184366762695 -34.7089648822088, -58.470184366762695 -34.686245156377964, -58.498252457601126 -34.686245156377964, -58.498252457601126 -34.7089648822088, -58.470184366762695 -34.7089648822088))"
0000017,2020-02-03T13:46:39.000000Z,"POLYGON ((-58.470184366762695 -34.7089648822088, -58.470184366762695 -34.686245156377964, -58.498252457601126 -34.686245156377964, -58.498252457601126 -34.7089648822088, -58.470184366762695 -34.7089648822088))"
0000017,2020-02-24T09:07:05.000000Z,"POLYGON ((-58.47013319105433 -34.709518670727064, -58.47013319105433 -34.68620772526495, -58.49841074525723 -34.68620772526495, -58.49841074525723 -34.709518670727064, -58.47013319105433 -34.709518670727064))"
0000017,2020-05-23T09:15:04.000000Z,"POLYGON ((-58.47013319105433 -34.709518670727064, -58.47013319105433 -34.68620772526495, -58.49841074525723 -34.68620772526495, -58.49841074525723 -34.709518670727064, -58.47013319105433 -34.709518670727064))"
0000017,2020-11-25T09:14:38.000000Z,"POLYGON ((-58.47013319105433 -34.709518670727064, -58.47013319105433 -34.68620772526495, -58.49841074525723 -34.68620772526495, -58.49841074525723 -34.709518670727064, -58.47013319105433 -34.709518670727064))"
0000017,2020-08-27T09:15:10.000000Z,"POLYGON ((-58.47013319105433 -34.709518670727064, -58.47013319105433 -34.68620772526495, -58.49841074525723 -34.68620772526495, -58.49841074525723 -34.709518670727064, -58.47013319105433 -34.709518670727064))"
0000018,2020-08-17T02:55:51.000000Z,"POLYGON ((114.81332918965661 33.44187970088788, 114.81332918965661 33.46459942794334, 114.7856707261727 33.46459942794334, 114.7856707261727 33.44187970088788, 114.81332918965661 33.44187970088788))"
0000018,2020-02-22T03:07:31.000000Z,"POLYGON ((114.81332918965661 33.44187970088788, 114.81332918965661 33.46459942794334, 114.7856707261727 33.46459942794334, 114.7856707261727 33.44187970088788, 114.81332918965661 33.44187970088788))"
0000018,2020-05-19T02:55:51.000000Z,"POLYGON ((114.81332918965661 33.44187970088788, 114.81332918965661 33.46459942794334, 114.7856707261727 33.46459942794334, 114.7856707261727 33.44187970088788, 114.81332918965661 33.44187970088788))"
0000018,2020-11-20T03:00:19.000000Z,"POLYGON ((114.81332918965661 33.44187970088788, 114.81332918965661 33.46459942794334, 114.7856707261727 33.46459942794334, 114.7856707261727 33.44187970088788, 114.81332918965661 33.44187970088788))"
0000018,2020-08-13T10:20:32.000000Z,"POLYGON ((114.81327680620305 33.441413066763175, 114.81327680620305 33.464637676642084, 114.78561834271915 33.464637676642084, 114.78561834271915 33.441413066763175, 114.81327680620305 33.441413066763175))"
0000018,2020-05-21T10:20:27.000000Z,"POLYGON ((114.81338059944005 33.441413066763175, 114.81338059944005 33.464637676642084, 114.78561931638929 33.464637676642084, 114.78561931638929 33.441413066763175, 114.81338059944005 33.441413066763175))"
0000018,2020-02-15T10:20:24.000000Z,"POLYGON ((114.81327680620305 33.441413066763175, 114.81327680620305 33.464637676642084, 114.78561834271915 33.464637676642084, 114.78561834271915 33.441413066763175, 114.81327680620305 33.441413066763175))"
0000018,2020-11-17T10:20:33.000000Z,"POLYGON ((114.81338059944005 33.441413066763175, 114.81338059944005 33.464637676642084, 114.78561931638929 33.464637676642084, 114.78561931638929 33.441413066763175, 114.81338059944005 33.441413066763175))"
0000019,2020-12-24T17:40:37.000000Z,"POLYGON ((2.3002143899446708 48.56422186732766, 2.3002143899446708 48.5876197956311, 2.2648115398994677 48.5876197956311, 2.2648115398994677 48.56422186732766, 2.3002143899446708 48.56422186732766))"
0000019,2021-06-26T05:59:24.000000Z,"POLYGON ((2.3002143899446708 48.56413373672437, 2.3002143899446708 48.58761929771809, 2.2648115398994677 48.58761929771809, 2.2648115398994677 48.56413373672437, 2.3002143899446708 48.56413373672437))"
0000019,2020-12-04T11:04:29.000000Z,"POLYGON ((2.300019197463361 48.5647748322011, 2.300019197463361 48.58749455968415, 2.265140834085494 48.58749455968415, 2.265140834085494 48.5647748322011, 2.300019197463361 48.5647748322011))"
0000019,2021-03-24T17:40:05.000000Z,"POLYGON ((2.300215143325034 48.56422186732766, 2.300215143325034 48.5876197956311, 2.2649448882238206 48.5876197956311, 2.2649448882238206 48.56422186732766, 2.300215143325034 48.56422186732766))"
0000019,2021-09-22T10:50:31.000000Z,"POLYGON ((2.300019197463361 48.5647748322011, 2.300019197463361 48.58749455968415, 2.265140834085494 48.58749455968415, 2.265140834085494 48.5647748322011, 2.300019197463361 48.5647748322011))"
0000019,2021-06-14T10:50:31.000000Z,"POLYGON ((2.300019197463361 48.5647748322011, 2.300019197463361 48.58749455968415, 2.265140834085494 48.58749455968415, 2.265140834085494 48.5647748322011, 2.300019197463361 48.5647748322011))"
0000019,2021-03-24T10:56:39.000000Z,"POLYGON ((2.300019197463361 48.5647748322011, 2.300019197463361 48.58749455968415, 2.265140834085494 48.58749455968415, 2.265140834085494 48.5647748322011, 2.300019197463361 48.5647748322011))"
0000019,2021-09-26T17:40:45.000000Z,"POLYGON ((2.300215143325034 48.56413373672437, 2.300215143325034 48.58761929771809, 2.2649448882238206 48.58761929771809, 2.2649448882238206 48.56413373672437, 2.300215143325034 48.56413373672437))"
0000020,2020-12-06T05:52:21.000000Z,"POLYGON ((73.06521899743136 33.607415582981496, 73.06521899743136 33.63013531004073, 73.0375075209126 33.63013531004073, 73.0375075209126 33.607415582981496, 73.06521899743136 33.607415582981496))"
0000020,2020-06-14T05:46:39.000000Z,"POLYGON ((73.06521899743136 33.607415582981496, 73.06521899743136 33.63013531004073, 73.0375075209126 33.63013531004073, 73.0375075209126 33.607415582981496, 73.06521899743136 33.607415582981496))"
0000020,2020-09-07T05:46:41.000000Z,"POLYGON ((73.06521899743136 33.607415582981496, 73.06521899743136 33.63013531004073, 73.0375075209126 33.63013531004073, 73.0375075209126 33.607415582981496, 73.06521899743136 33.607415582981496))"
0000020,2021-03-01T05:47:49.000000Z,"POLYGON ((73.06521899743136 33.607415582981496, 73.06521899743136 33.63013531004073, 73.0375075209126 33.63013531004073, 73.0375075209126 33.607415582981496, 73.06521899743136 33.607415582981496))"
0000020,2021-03-14T13:13:00.000000Z,"POLYGON ((73.06527050575201 33.606861794433286, 73.06527050575201 33.63017274115577, 73.03745601259192 33.63017274115577, 73.03745601259192 33.606861794433286, 73.06527050575201 33.606861794433286))"
0000020,2020-12-08T13:13:02.000000Z,"POLYGON ((73.06527050575201 33.606861794433286, 73.06527050575201 33.63017274115577, 73.03745601259192 33.63017274115577, 73.03745601259192 33.606861794433286, 73.06527050575201 33.606861794433286))"
0000020,2020-09-11T01:07:15.000000Z,"POLYGON ((73.06527050575201 33.60694894885671, 73.06527050575201 33.63017355873948, 73.03745601259192 33.63017355873948, 73.03745601259192 33.60694894885671, 73.06527050575201 33.60694894885671))"
0000020,2020-06-11T13:12:58.000000Z,"POLYGON ((73.06527050575201 33.606861794433286, 73.06527050575201 33.63017274115577, 73.03745601259192 33.63017274115577, 73.03745601259192 33.606861794433286, 73.06527050575201 33.606861794433286))"
0000021,2020-08-06T10:29:30.000000Z,"POLYGON ((112.03705496252232 37.23293638923287, 112.03705496252232 37.256421949877705, 112.00774077411404 37.256421949877705, 112.00774077411404 37.23293638923287, 112.03705496252232 37.23293638923287))"
0000021,2020-05-02T10:29:25.000000Z,"POLYGON ((112.03705496252232 37.23302451983485, 112.03705496252232 37.25642244779071, 112.00774077411404 37.25642244779071, 112.00774077411404 37.23302451983485, 112.03705496252232 37.23302451983485))"
0000021,2020-11-10T10:29:33.000000Z,"POLYGON ((112.03705496252232 37.23302451983485, 112.03705496252232 37.25642244779071, 112.00774077411404 37.25642244779071, 112.00774077411404 37.23302451983485, 112.03705496252232 37.23302451983485))"
0000021,2020-02-08T10:29:23.000000Z,"POLYGON ((112.03705433636483 37.23293638923287, 112.03705433636483 37.256421949877705, 112.00762994424075 37.256421949877705, 112.00762994424075 37.23293638923287, 112.03705433636483 37.23293638923287))"
0000021,2020-11-06T03:19:29.000000Z,"POLYGON ((112.03689210592005 37.233066864569786, 112.03689210592005 37.25629147454079, 112.0079036307163 37.25629147454079, 112.0079036307163 37.233066864569786, 112.03689210592005 37.233066864569786))"
0000021,2020-05-05T03:15:41.000000Z,"POLYGON ((112.03689210592005 37.233066864569786, 112.03689210592005 37.25629147454079, 112.0079036307163 37.25629147454079, 112.0079036307163 37.233066864569786, 112.03689210592005 37.233066864569786))"
0000021,2020-01-31T03:19:49.000000Z,"POLYGON ((112.03689210592005 37.233066864569786, 112.03689210592005 37.25629147454079, 112.0079036307163 37.25629147454079, 112.0079036307163 37.233066864569786, 112.03689210592005 37.233066864569786))"
0000021,2020-04-30T03:15:39.000000Z,"POLYGON ((112.03689210592005 37.233066864569786, 112.03689210592005 37.25629147454079, 112.0079036307163 37.25629147454079, 112.0079036307163 37.233066864569786, 112.03689210592005 37.233066864569786))"
0000021,2020-07-19T03:15:39.000000Z,"POLYGON ((112.03689210592005 37.233066864569786, 112.03689210592005 37.25629147454079, 112.0079036307163 37.25629147454079, 112.0079036307163 37.233066864569786, 112.03689210592005 37.233066864569786))"
0000022,2020-06-18T09:40:41.000000Z,"POLYGON ((19.226302250262393 41.240393900948305, 19.226302250262393 41.263113628199484, 19.196275428951022 41.263113628199484, 19.196275428951022 41.240393900948305, 19.226302250262393 41.240393900948305))"
0000022,2020-12-19T16:40:15.000000Z,"POLYGON ((19.227034147689594 41.23992726681958, 19.227034147689594 41.263151876898554, 19.1962259592809 41.263151876898554, 19.1962259592809 41.23992726681958, 19.227034147689594 41.23992726681958))"
